club_id,club_name,club_name_ascii,league,country,city,stadium,wikipedia_url,wikidata_url,match_status,review_status,player_count,current_club_lat,current_club_lon,wikipedia_page_title,search_query_stadium,search_query_club,geonames_city_query,resolution_priority,wikipedia_lat,wikipedia_lon,wikipedia_source_url,overpass_lat,overpass_lon,overpass_source_url,geonames_lat,geonames_lon,geonames_source_url,recommended_lat,recommended_lon,recommended_source,recommended_source_url,recommended_coordinate_basis,conflict_distance_km,resolver_status,official_source_fallback_needed,manual_review_reason
c_konyaspor_93c0af9a,Konyaspor,Konyaspor,Sper Lig,Turkey,Konya,Konya Metropolitan Municipality Stadium,https://en.wikipedia.org/wiki/Konyaspor,https://www.wikidata.org/wiki/Q513840,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,37.9462,32.4881,Konyaspor,"Konya Metropolitan Municipality Stadium, Konya, Turkey","Konyaspor, Konya, Turkey","Konya, Turkey",manual_triage_followup,37.946,32.488,https://en.wikipedia.org/wiki/Konyaspor,,,,,,,37.946,32.488,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/Konyaspor,wikipedia_page,,resolved,FALSE,"Overpass error: 504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3B%0A%28%0A++nwr%5B%22name%22%3D%22Konya+Metropolitan+Municipality+Stadium+Konya+Turkey%22%5D%3B%0A++nwr%5B%22name%22~%22Konya+Metropolitan+Municipality+Stadium+Konya+Turkey%22%2C+i%5D%5B%22leisure%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22Konya+Metropolitan+Municipality+Stadium+Konya+Turkey%22%2C+i%5D%5B%22building%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22Konya+Metropolitan+Municipality+Stadium+Konya+Turkey%22%2C+i%5D%5B%22sport%22%3D%22soccer%22%5D%3B%0A%29%3B%0Aout+center+3%3B; GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Konya&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_krasnodar_e8c3f037,Krasnodar,Krasnodar,Russian Premier League,Russia,Krasnodar,Krasnodar Stadium,https://en.wikipedia.org/wiki/Russian_submarine_Krasnodar,https://www.wikidata.org/wiki/Q1035479,candidate_no_coordinates,manual_club_metadata_reviewed_triage,2,,,Russian submarine Krasnodar,"Krasnodar Stadium, Krasnodar, Russia","Krasnodar, Krasnodar, Russia","Krasnodar, Russia",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Krasnodar&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_le_havre_ac_f11b1be2,Le Havre AC,Le Havre AC,Ligue 1,France,Le Havre,Stade Ocane,https://en.wikipedia.org/wiki/Le_Havre_AC,https://www.wikidata.org/wiki/Q328658,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,49.4988,0.1697,Le Havre AC,"Stade Ocane, Le Havre, France","Le Havre AC, Le Havre, France","Le Havre, France",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Le+Havre&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_lechia_gdansk_6dd6ea20,Lechia GdaÅsk,Lechia Gdansk,I liga,Poland,Gda_sk,Gda_sk Stadium,https://en.wikipedia.org/wiki/Lechia_Gda%C5%84sk_(sports_club),https://www.wikidata.org/wiki/Q105062640,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,Lechia Gdańsk (sports club),"Gda_sk Stadium, Gda_sk, Poland","Lechia GdaÅsk, Gda_sk, Poland","Gda_sk, Poland",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Gda_sk&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_leeds_united_4d0a095e,Leeds United F.C.,Leeds United F.C.,Premier League,United Kingdom,Leeds,Elland Road,https://en.wikipedia.org/wiki/Leeds_United_F.C.,https://www.wikidata.org/wiki/Q1128631,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,4,53.77777778,-1.572222222,Leeds United F.C.,"Elland Road, Leeds, United Kingdom","Leeds United F.C., Leeds, United Kingdom","Leeds, United Kingdom",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Leeds&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_leicester_city_1856e967,Leicester City,Leicester City,EFL League One,United Kingdom,Leicester,King Power Stadium,https://en.wikipedia.org/wiki/Leicester_City_F.C.,https://www.wikidata.org/wiki/Q19481,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,52.62027778,-1.142222222,Leicester City F.C.,"King Power Stadium, Leicester, United Kingdom","Leicester City, Leicester, United Kingdom","Leicester, United Kingdom",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Leicester&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_levante_1173db37,Levante,Levante,La Liga,Spain,Valencia,Estadi Ciutat de Valncia,https://en.wikipedia.org/wiki/Levante_UD,https://www.wikidata.org/wiki/Q8823,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,39.494722,-0.364167,Levante UD,"Estadi Ciutat de Valncia, Valencia, Spain","Levante, Valencia, Spain","Valencia, Spain",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Valencia&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_leon_e09d3468,LeÃ³n,Leon,Liga MX,Mexico,Len,Estadio Len,https://en.wikipedia.org/wiki/Leon_(surname),https://www.wikidata.org/wiki/Q4258715,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,Leon (surname),"Estadio Len, Len, Mexico","LeÃ³n, Len, Mexico","Len, Mexico",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Le%C2%97n&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_liverpool_53dacc53,Liverpool,Liverpool,Premier League,England,Liverpool,Anfield,https://en.wikipedia.org/wiki/Liverpool_F.C.,https://www.wikidata.org/wiki/Q1130849,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,11,53.43083333,-2.960833333,Liverpool F.C.,"Anfield, Liverpool, England","Liverpool, Liverpool, England","Liverpool, England",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Liverpool&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_lorient_1d133ad3,Lorient,Lorient,Ligue 1,France,Lorient,Stade du Moustoir,,https://www.wikidata.org/wiki/Q105764974,candidate_no_coordinates,manual_club_metadata_reviewed_triage,3,,,,"Stade du Moustoir, Lorient, France","Lorient, Lorient, France","Lorient, France",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Lorient&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_lyon_8ff8803d,Lyon,Lyon,Ligue 1,France,Dcines-Charpieu,Parc Olympique Lyonnais,https://en.wikipedia.org/wiki/Olympique_Lyonnais,https://www.wikidata.org/wiki/Q704,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,4,45.765224,4.982131,Olympique Lyonnais,"Parc Olympique Lyonnais, Dcines-Charpieu, France","Lyon, Dcines-Charpieu, France","Dcines-Charpieu, France",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Wikipedia API error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer')); Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=D%C2%8Ecines-Charpieu&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Israeli Premier League,Israel,Haifa,Sammy Ofer Stadium,https://en.wikipedia.org/wiki/Maccabi_Haifa_F.C.,https://www.wikidata.org/wiki/Q2129100,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,32.78311111,34.96516667,Maccabi Haifa F.C.,"Sammy Ofer Stadium, Haifa, Israel","Maccabi Haifa, Haifa, Israel","Haifa, Israel",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Israeli Premier League,Israel,Tel Aviv,Bloomfield Stadium,https://en.wikipedia.org/wiki/Maccabi_Tel_Aviv_F.C.,https://www.wikidata.org/wiki/Q223728,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,32.05173,34.76148,Maccabi Tel Aviv F.C.,"Bloomfield Stadium, Tel Aviv, Israel","Maccabi Tel Aviv, Tel Aviv, Israel","Tel Aviv, Israel",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Wikipedia API error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer')); Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Tel+Aviv&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_mainz_05_a2ff4aed,Mainz 05,Mainz 05,Bundesliga,Germany,Mainz,Mewa Arena,https://en.wikipedia.org/wiki/1._FSV_Mainz_05_II,https://www.wikidata.org/wiki/Q16525419,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,5,50.000833,8.245556,1. FSV Mainz 05 II,"Mewa Arena, Mainz, Germany","Mainz 05, Mainz, Germany","Mainz, Germany",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Mainz&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_manchester_city_446c8158,Manchester City,Manchester City,Premier League,United Kingdom,Manchester,Etihad Stadium,https://en.wikipedia.org/wiki/Manchester_City_F.C.,https://www.wikidata.org/wiki/Q50602,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,19,53.48305556,-2.200277777,Manchester City F.C.,"Etihad Stadium, Manchester, United Kingdom","Manchester City, Manchester, United Kingdom","Manchester, United Kingdom",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Manchester&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_manchester_united_f05b841f,Manchester United,Manchester United,Premier League,United Kingdom,Trafford,Old Trafford,https://en.wikipedia.org/wiki/Manchester_United_F.C.,https://www.wikidata.org/wiki/Q18656,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,12,53.46305556,-2.291388888,Manchester United F.C.,"Old Trafford, Trafford, United Kingdom","Manchester United, Trafford, United Kingdom","Trafford, United Kingdom",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Trafford&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_marathon_947eb4c4,Marathn,Marathon,Liga Nacional de Ftbol de Honduras,Honduras,San Pedro Sula,Yankel Rosenthal Stadium,https://en.wikipedia.org/wiki/Marathon,https://www.wikidata.org/wiki/Q40244,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,Marathon,"Yankel Rosenthal Stadium, San Pedro Sula, Honduras","Marathn, San Pedro Sula, Honduras","San Pedro Sula, Honduras",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=San+Pedro+Sula&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_mazatlan_b76304f0,Mazatln,Mazatlan,Liga MX,Mexico,Mazatln,Estadio El Encanto,https://en.wikipedia.org/wiki/Mazatl%C3%A1n_F.C.,https://www.wikidata.org/wiki/Q96045907,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,Mazatlán F.C.,"Estadio El Encanto, Mazatln, Mexico","Mazatln, Mazatln, Mexico","Mazatln, Mexico",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Mazatl%C2%87n&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_melbourne_city_04bdf721,Melbourne City,Melbourne City,A-League Men,Australia,Melbourne,Melbourne Rectangular Stadium,https://en.wikipedia.org/wiki/Melbourne_City_FC,https://www.wikidata.org/wiki/Q748725,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,-37.825278,144.983889,Melbourne City FC,"Melbourne Rectangular Stadium, Melbourne, Australia","Melbourne City, Melbourne, Australia","Melbourne, Australia",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Melbourne&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_melbourne_victory_7173b295,Melbourne Victory,Melbourne Victory,A-League Men,Australia,Melbourne,Melbourne Rectangular Stadium,https://en.wikipedia.org/wiki/Melbourne_Victory_FC_(W-League),https://www.wikidata.org/wiki/Q15636168,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,-37.84027778,144.965,Melbourne Victory FC (W-League),"Melbourne Rectangular Stadium, Melbourne, Australia","Melbourne Victory, Melbourne, Australia","Melbourne, Australia",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Melbourne&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_miami_fc_86451741,Miami FC,Miami FC,USL Championship,United States,Miami,Pitbull Stadium,https://en.wikipedia.org/wiki/Miami_FC,https://www.wikidata.org/wiki/Q19984972,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,25.7525,-80.377778,Miami FC,"Pitbull Stadium, Miami, United States","Miami FC, Miami, United States","Miami, United States",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Miami&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_middlesbrough_8a024275,Middlesbrough,Middlesbrough,EFL Championship,England,Middlesbrough,Riverside Stadium,https://en.wikipedia.org/wiki/Middlesbrough_F.C.,https://www.wikidata.org/wiki/Q18661,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,54.57833333,-1.216944444,Middlesbrough F.C.,"Riverside Stadium, Middlesbrough, England","Middlesbrough, Middlesbrough, England","Middlesbrough, England",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Middlesbrough&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_minnesota_united_ec79d898,Minnesota United,Minnesota United,Major League Soccer,United States,Saint Paul,Allianz Field,https://en.wikipedia.org/wiki/Minnesota_United_FC,https://www.wikidata.org/wiki/Q19828435,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,44.9528,-93.1651,Minnesota United FC,"Allianz Field, Saint Paul, United States","Minnesota United, Saint Paul, United States","Saint Paul, United States",manual_triage_followup,44.9528,-93.1651,https://en.wikipedia.org/wiki/Minnesota_United_FC,,,,,,,44.9528,-93.1651,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/Minnesota_United_FC,wikipedia_page,,resolved,FALSE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Saint+Paul&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_montana_45e96443,Montana,Montana,Second Professional Football League (Bulgaria),Bulgaria,Montana,Stadion Ogosta,https://en.wikipedia.org/wiki/Montana,https://www.wikidata.org/wiki/Q1212,candidate_coords_need_review,manual_club_metadata_reviewed_triage,1,47,-110,Montana,"Stadion Ogosta, Montana, Bulgaria","Montana, Montana, Bulgaria","Montana, Bulgaria",high_review,47,-110,https://en.wikipedia.org/wiki/Montana,,,,,,,47,-110,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/Montana,wikipedia_page,,resolved,FALSE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Montana&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_monterrey_f10cf911,Monterrey,Monterrey,Liga MX,Mexico,Monterrey,Estadio BBVA,,https://www.wikidata.org/wiki/Q36967252,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,,"Estadio BBVA, Monterrey, Mexico","Monterrey, Monterrey, Mexico","Monterrey, Mexico",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Monterrey&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_nancy_c55a4912,Nancy,Nancy,Ligue 2,France,Tomblaine,Stade Marcel Picot,https://en.wikipedia.org/wiki/Nancy_(podcast),https://www.wikidata.org/wiki/Q56605587,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,Nancy (podcast),"Stade Marcel Picot, Tomblaine, France","Nancy, Tomblaine, France","Tomblaine, France",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Tomblaine&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_nantes_f85b493e,Nantes,Nantes,Ligue 2,France,Nantes,Stade de la Beaujoire,,https://www.wikidata.org/wiki/Q66741485,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,,"Stade de la Beaujoire, Nantes, France","Nantes, Nantes, France","Nantes, France",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Nantes&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_nasaf_92f9d239,Nasaf,Nasaf,Uzbekistan Super League,Uzbekistan,Qarshi,Markaziy Stadium (Qarshi),https://en.wikipedia.org/wiki/FC_Nasaf,https://www.wikidata.org/wiki/Q1150723,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,38.83823,65.81354,FC Nasaf,"Markaziy Stadium (Qarshi), Qarshi, Uzbekistan","Nasaf, Qarshi, Uzbekistan","Qarshi, Uzbekistan",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Qarshi&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_neftchi_0cda2dd5,Neftchi,Neftchi,Uzbekistan Super League,Uzbekistan,Fergana,Istiqlol Stadium,https://en.wikipedia.org/wiki/FC_Neftchi_Fergana,https://www.wikidata.org/wiki/Q870279,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,40.390311,71.749638,FC Neftchi Fergana,"Istiqlol Stadium, Fergana, Uzbekistan","Neftchi, Fergana, Uzbekistan","Fergana, Uzbekistan",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Fergana&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
