squad_entry_id,player_id,team,shirt_number,is_captain,squad_status,verified_at,official_roster_source_url,caps_pre_tournament,goals_pre_tournament,notes
se_wc2026_mex_1b120bd6,p_mex_santiago_gimenez_59159c84,Mexico,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,47,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_ca2bc75b,p_mex_carlos_acevedo_a75726b0,Mexico,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_6ae53e50,p_mex_guillermo_ochoa_add9f489,Mexico,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,152,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_8651ba5a,p_mex_armando_gonzalez_3f91fad5,Mexico,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_139b889d,p_mex_israel_reyes_a91c6ee7,Mexico,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,34,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_40c92b67,p_mex_julian_quinones_0cf58bb0,Mexico,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,22,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_f3c5778c,p_mex_orbelin_pineda_f17e8194,Mexico,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,92,12,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_3e0993c5,p_mex_obed_vargas_60228b0f,Mexico,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,6,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_7e5734c9,p_mex_gilberto_mora_4cec389a,Mexico,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_b4e41e06,p_mex_mateo_chavez_db583c24,Mexico,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,10,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_a511a4ee,p_mex_cesar_huerta_11f35dc9,Mexico,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,26,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_6f9e8b1d,p_mex_guillermo_martinez_fb0f082f,Mexico,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_1cc205d0,p_mex_jesus_gallardo_f2c39ec2,Mexico,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,121,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_f105924a,p_mex_luis_chavez_9afafe41,Mexico,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,45,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_f28a7757,p_mex_roberto_alvarado_f5b62687,Mexico,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,67,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mex_21fd6664,p_mex_brian_gutierrez_bd8fbff5,Mexico,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_608a2dec,p_mar_yassine_bounou_cc5a7582,Morocco,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,90,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_7d4207eb,p_mar_achraf_hakimi_25bd8357,Morocco,2,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,96,11,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_b2c3d9a9,p_mar_noussair_mazraoui_dd4b96e7,Morocco,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,45,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_b28e7b9e,p_mar_sofyan_amrabat_7d589346,Morocco,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,75,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_38489901,p_mar_ayyoub_bouaddi_2f15e2cb,Morocco,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_8c74bb4a,p_mar_chemsdine_talbi_6ed7253d,Morocco,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_53667083,p_mar_azzedine_ounahi_2e95a029,Morocco,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,49,9,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_463609f1,p_mar_soufiane_rahimi_cb7885e7,Morocco,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,37,12,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_91c06d01,p_mar_brahim_diaz_ddd3914b,Morocco,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,26,14,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_3c946ead,p_mar_ismael_saibari_e7edb9e4,Morocco,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,30,9,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_32ddafb8,p_mar_zakaria_el_ouahdi_0544d52a,Morocco,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_62878eec,p_mar_issa_diop_05f39eb9,Morocco,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_ef81e8c8,p_mar_samir_el_mourabet_f037a66a,Morocco,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_89467a00,p_mar_gessime_yassine_f7b65c3a,Morocco,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_2e8b4d2a,p_mar_chadi_riad_ddbeda14,Morocco,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,6,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_0546dfee,p_mar_youssef_belammari_3bdfba74,Morocco,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,18,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_2dc02242,p_mar_ayoub_el_kaabi_de6767d0,Morocco,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,71,35,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_0f733c1e,p_mar_ayoube_amaimouni_78e0bc2e,Morocco,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_628cc558,p_mar_reda_tagnaouti_e4413ba6,Morocco,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_4577f65a,p_mar_bilal_el_khannouss_80e44fb8,Morocco,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,37,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_98900b1b,p_mar_neil_el_aynaoui_1e9ee6d0,Morocco,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,16,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_edf604c1,p_mar_redouane_halhal_625ec8b8,Morocco,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_30fba97a,p_mar_anass_salah_eddine_b5b95ed8,Morocco,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_mar_719db26d,p_mar_munir_el_kajoui_872a5ca9,Morocco,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,52,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_3a89482a,p_ned_bart_verbruggen_6e94a97f,Netherlands,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,29,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_25e5f360,p_ned_marten_de_roon_134a0d27,Netherlands,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,43,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_ea855693,p_ned_virgil_van_dijk_02a79b1b,Netherlands,4,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,92,12,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_fac8cf29,p_ned_nathan_ake_b4612add,Netherlands,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,59,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_07aeef01,p_ned_jan_paul_van_hecke_192ee129,Netherlands,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_ee2a3be7,p_ned_justin_kluivert_0ebf1e3d,Netherlands,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_2809c7b3,p_ned_ryan_gravenberch_dbc380de,Netherlands,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,27,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_6f91ea6f,p_ned_wout_weghorst_fc445a82,Netherlands,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,52,14,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_9fdc3ea3,p_ned_memphis_depay_f7b47817,Netherlands,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,109,55,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_edafa1a5,p_ned_cody_gakpo_7eb491eb,Netherlands,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,50,21,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_5bbb7391,p_ned_mats_wieffer_8187d609,Netherlands,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_472a48d1,p_ned_robin_roefs_c5811ebf,Netherlands,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_00b77562,p_ned_tijjani_reijnders_9f40a1a3,Netherlands,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_16988f03,p_ned_micky_van_de_ven_d7e820b9,Netherlands,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,21,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_960a54fa,p_ned_guus_til_a8ea1db8,Netherlands,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_935db0bd,p_ned_noa_lang_6a796b45,Netherlands,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_206c2c77,p_ned_donyell_malen_3a8fc490,Netherlands,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,53,13,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_9b297ad8,p_ned_brian_brobbey_d99edca5,Netherlands,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_3697beba,p_ned_teun_koopmeiners_ffcf8621,Netherlands,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,28,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_958b7d44,p_ned_frenkie_de_jong_506d8270,Netherlands,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,66,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_3e451fda,p_ned_denzel_dumfries_5ed0ea47,Netherlands,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,72,11,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_16368a15,p_ned_mark_flekken_274f228e,Netherlands,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_1862ebe8,p_ned_crysencio_summerville_5c5b575d,Netherlands,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_ff20a7a5,p_ned_jorrel_hato_3e44047b,Netherlands,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_ned_8618df5a,p_ned_quinten_timber_b5f8e096,Netherlands,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_9f9987bf,p_nzl_max_crocombe_9b736de0,New Zealand,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_5941b0ec,p_nzl_tim_payne_b32f45a4,New Zealand,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,51,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_77541150,p_nzl_francis_de_vries_c9af7d52,New Zealand,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_403cd254,p_nzl_tyler_bindon_5a9cfd46,New Zealand,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,25,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_73a19b75,p_nzl_michael_boxall_37cfecac,New Zealand,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,63,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_92257f86,p_nzl_joe_bell_b6fb39cf,New Zealand,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_f1ef9307,p_nzl_marko_stamenic_e9419bd4,New Zealand,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,39,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_a60fd674,p_nzl_chris_wood_a3d282b2,New Zealand,9,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,90,45,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_0ed28f60,p_nzl_sarpreet_singh_84ea63e4,New Zealand,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,28,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_e7e53e71,p_nzl_eli_just_334179f3,New Zealand,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,44,9,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_bd7aa7af,p_nzl_alex_paulsen_484818e3,New Zealand,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_1803b256,p_nzl_liberato_cacace_48269594,New Zealand,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,37,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_7a3da6f2,p_nzl_alex_rufer_2397219e,New Zealand,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,26,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_8da62f56,p_nzl_nando_pijnaker_e39631da,New Zealand,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,25,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_18ce4eac,p_nzl_finn_surman_128f933a,New Zealand,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,19,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_10444722,p_nzl_kosta_barbarouses_9c19e14d,New Zealand,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,76,10,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_8e96a1cd,p_nzl_ben_waine_a8769b23,New Zealand,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,31,9,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_1319b6e8,p_nzl_ben_old_65a24b78,New Zealand,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_6099ce86,p_nzl_callum_mccowatt_bdb3ef62,New Zealand,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_df90c504,p_nzl_jesse_randall_e9de5817,New Zealand,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_f6251bf0,p_nzl_michael_woud_74d3c5ee,New Zealand,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,6,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_5b5c7f89,p_nzl_ryan_thomas_c155ade5,New Zealand,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,25,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_f402d29c,p_nzl_callan_elliot_a606bb00,New Zealand,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_81e6bae7,p_nzl_lachlan_bayliss_060f8afa,New Zealand,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nzl_d4884a74,p_nzl_tommy_smith_eddfc930,New Zealand,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,56,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_968d89d4,p_nor_rjan_nyland_2dbf8b2e,Norway,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,71,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_66af3473,p_nor_morten_thorsby_7f59cd96,Norway,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,31,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_9754e571,p_nor_kristoffer_ajer_2a2d5159,Norway,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,52,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_c5ceb043,p_nor_leo_stigard_2b05eecd,Norway,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,38,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_20f23ba4,p_nor_david_mller_wolfe_ee82ecf0,Norway,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,22,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_8ff70164,p_nor_patrick_berg_0f63566f,Norway,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,43,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_19f311a4,p_nor_alexander_srloth_4e6e1e0b,Norway,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,72,26,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_0c301301,p_nor_sander_berge_ffc0d963,Norway,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,66,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_79ea4001,p_nor_erling_haaland_8dd12d34,Norway,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,50,55,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_6481c120,p_nor_martin_degaard_a56842f6,Norway,10,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,68,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_664b8538,p_nor_jrgen_strand_larsen_79008d85,Norway,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,28,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_8a25b97d,p_nor_sander_tangvik_493d3d56,Norway,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,0,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_4e306ecf,p_nor_egil_selvik_9a4e6ec6,Norway,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_3e8bb891,p_nor_fredrik_aursnes_af090b77,Norway,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,22,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_4e017efc,p_nor_fredrik_andre_bjrkan_37f8fc86,Norway,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,21,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_61c67caf,p_nor_marcus_pedersen_469304e0,Norway,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_6ea2cf2c,p_nor_torbjrn_heggem_9c8bd1e0,Norway,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_727466d7,p_nor_kristian_thorstvedt_bb6b964a,Norway,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,37,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_46b38fbb,p_nor_thelo_aasgaard_c53f9e81,Norway,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_3d4e7ce3,p_nor_antonio_nusa_81417d06,Norway,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,8,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_bcd4a03c,p_nor_andreas_schjelderup_691edfe3,Norway,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_a9eae28c,p_nor_oscar_bobb_af804bdb,Norway,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_0a9f1a46,p_nor_jens_petter_hauge_b4fbb364,Norway,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_0801a8f7,p_nor_sondre_langas_2327cc97,Norway,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_eb0eba48,p_nor_henrik_falchener_17c87246,Norway,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_nor_1e227657,p_nor_julian_ryerson_8e11cbd8,Norway,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,43,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_pan_13a92230,p_pan_luis_mejia_81cccffb,Panama,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,56,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_pan_f64d09eb,p_pan_cesar_blackman_10f6339c,Panama,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,40,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_pan_960cb7cf,p_pan_jose_cordoba_5e989cc4,Panama,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_pan_71ae4f37,p_pan_fidel_escobar_e7bf7a21,Panama,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,99,4,confirmed on FIFA final squad list via Wikipedia squads page
